,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
165,HLT_PFHT180,BoostType=AdaBoost,1.1,0.149005135002434,0.034965889051139,90.987971296232,1.98284357006355,0.761,122088.814239502,253.908198416233
166,HLT_PFHT180,BoostType=RealAdaBoost,0.771,0.463178181312157,0.216418500513316,89.0393549722807,1.98201798526156,0.549,3626149.83886719,1015.47004079819
167,HLT_PFHT180,BoostType=Bagging,0.228,0.651789000799857,0.532525223990541,81.0761890866759,1.98268651287071,0.412,30009919.25,1971.46656227112
168,HLT_PFHT180,BoostType=Grad,0.707,0.690041223814677,0.563619803498261,90.8712204212409,1.96806213818491,0.596,8359448.99609375,1687.54842829704
169,HLT_PFHT180,NodePurityLimit=0.25,0.023,0.939422645700879,0.919506006550908,22.4830102745228,1.98645079880953,0.33,195987885,4076.41847610474
170,HLT_PFHT180,NodePurityLimit=0.5,1.11,0.144999990843039,0.03310635225915,90.9002022276075,1.98138475589607,0.796,186212.241516113,328.707518681884
171,HLT_PFHT180,NodePurityLimit=0.75,0.16,1.00000464094294,1.00001679860293,57.5662242453487,2,0.371,6577249.125,806.705738544464
172,HLT_PFHT180,MaxDepth=2,0.938,0.138784345619245,0.02946321924591,90.2554187082585,1.98333108323135,0.689,524112.634277344,477.83621519804
173,HLT_PFHT180,MaxDepth=3,,0.144761286626959,0.033338882891917,90.8471667085385,1.98428442844715,0.845,118840.207397461,274.29364836216
174,HLT_PFHT180,MaxDepth=5,1.07,0.14291499508454,0.033465357213443,90.8466438461039,1.96966858401044,0.797,233706.927154541,365.656261250377
175,HLT_PFHT180,MaxDepth=10,1.09,0.142555613923749,0.033198971956616,90.9263736464048,1.96433377805306,0.793,442928.462524414,521.642999649048
176,HLT_PFHT180,MinNodeSize=0.5,1.21,0.161793873484282,0.04201229715846,90.8888922228102,1.98341370833766,0.876,109878.071044922,272.189074128866
177,HLT_PFHT180,MinNodeSize=1%,1.19,0.155682944092487,0.038841716538279,90.9711087245356,1.98154210413111,0.815,151876.506744385,305.641144603491
178,HLT_PFHT180,MinNodeSize=2.5%,1.15,0.147161492986454,0.033916025335661,91.1187131769884,1.98430783017866,0.785,142461.563079834,285.091351658106
179,HLT_PFHT180,MinNodeSize=5%,1.02,0.146448021398917,0.033970943929234,90.786394437682,1.98558806594406,0.754,119110.928924561,248.103060156107
